,followers,genres,href,id,name,popularity,uri
776,"{'href': None, 'total': 6207916}","['alternative metal', 'groove metal', 'nu metal']",https://api.spotify.com/v1/artists/5t28BP42x2axFnqOOMg3CM,5t28BP42x2axFnqOOMg3CM,Five Finger Death Punch,73,spotify:artist:5t28BP42x2axFnqOOMg3CM
777,"{'href': None, 'total': 26485519}","['hard rock', 'metal', 'old school thrash', 'rock', 'thrash metal']",https://api.spotify.com/v1/artists/2ye2Wgw4gimLv2eAKyk1NB,2ye2Wgw4gimLv2eAKyk1NB,Metallica,81,spotify:artist:2ye2Wgw4gimLv2eAKyk1NB
778,"{'href': None, 'total': 23842812}","['modern rock', 'pop', 'pov: indie', 'rock']",https://api.spotify.com/v1/artists/3YQKmKGau1PzlVlkL1iodx,3YQKmKGau1PzlVlkL1iodx,Twenty One Pilots,80,spotify:artist:3YQKmKGau1PzlVlkL1iodx
779,"{'href': None, 'total': 1397659}",['indie pop rap'],https://api.spotify.com/v1/artists/50JJSqHUf2RQ9xsHs0KMHg,50JJSqHUf2RQ9xsHs0KMHg,Jon Bellion,64,spotify:artist:50JJSqHUf2RQ9xsHs0KMHg
780,"{'href': None, 'total': 1579067}","['chillwave', 'edm', 'indietronica']",https://api.spotify.com/v1/artists/21mKp7DqtSNHhCAU2ugvUw,21mKp7DqtSNHhCAU2ugvUw,ODESZA,68,spotify:artist:21mKp7DqtSNHhCAU2ugvUw
781,"{'href': None, 'total': 4513584}","['new jersey rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",https://api.spotify.com/v1/artists/6PXS4YHDkKvl1wkIl4V8DL,6PXS4YHDkKvl1wkIl4V8DL,Fetty Wap,70,spotify:artist:6PXS4YHDkKvl1wkIl4V8DL
782,"{'href': None, 'total': 3312593}","['dance pop', 'edm', 'pop', 'pop dance']",https://api.spotify.com/v1/artists/4sTQVOfp9vEMCemLw50sbu,4sTQVOfp9vEMCemLw50sbu,Galantis,70,spotify:artist:4sTQVOfp9vEMCemLw50sbu
783,"{'href': None, 'total': 1034484}","['canadian electronic', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'slap house']",https://api.spotify.com/v1/artists/5X4LWwbUFNzPkEas04uU82,5X4LWwbUFNzPkEas04uU82,DVBBS,59,spotify:artist:5X4LWwbUFNzPkEas04uU82
784,"{'href': None, 'total': 405030}","['deep groove house', 'edm', 'electro house', 'future house', 'house', 'pop dance', 'progressive house']",https://api.spotify.com/v1/artists/1KpCi9BOfviCVhmpI4G2sY,1KpCi9BOfviCVhmpI4G2sY,Tchami,56,spotify:artist:1KpCi9BOfviCVhmpI4G2sY
785,"{'href': None, 'total': 398374}","['bass trap', 'electronic trap']",https://api.spotify.com/v1/artists/0tvpihdAsKiNnP6sWS3jUI,0tvpihdAsKiNnP6sWS3jUI,TroyBoi,57,spotify:artist:0tvpihdAsKiNnP6sWS3jUI
786,"{'href': None, 'total': 761351}","['edm', 'pop dance', 'tropical house']",https://api.spotify.com/v1/artists/20gsENnposVs2I4rQ5kvrf,20gsENnposVs2I4rQ5kvrf,Sam Feldt,69,spotify:artist:20gsENnposVs2I4rQ5kvrf
787,"{'href': None, 'total': 1060384}","['edm', 'electro house', 'pop dance']",https://api.spotify.com/v1/artists/1HxJeLhIuegM3KgvPn8sTa,1HxJeLhIuegM3KgvPn8sTa,Jack Ü,59,spotify:artist:1HxJeLhIuegM3KgvPn8sTa
788,"{'href': None, 'total': 115133}","['chill pop', 'la pop']",https://api.spotify.com/v1/artists/4wO0kHiOwf8l9VMJJN9HmG,4wO0kHiOwf8l9VMJJN9HmG,Shoffy,44,spotify:artist:4wO0kHiOwf8l9VMJJN9HmG
789,"{'href': None, 'total': 2558364}","['dance pop', 'edm', 'electro house', 'moombahton', 'pop dance']",https://api.spotify.com/v1/artists/5fMUXHkw8R8eOP2RNVYEZX,5fMUXHkw8R8eOP2RNVYEZX,Diplo,76,spotify:artist:5fMUXHkw8R8eOP2RNVYEZX
790,"{'href': None, 'total': 193592}","['brostep', 'edm', 'electro house', 'electronic trap', 'livetronica']",https://api.spotify.com/v1/artists/6c1pBXHYjFcGQQNO5MMsdd,6c1pBXHYjFcGQQNO5MMsdd,Keys N Krates,46,spotify:artist:6c1pBXHYjFcGQQNO5MMsdd
791,"{'href': None, 'total': 4021915}","['gauze pop', 'indietronica', 'modern rock', 'pov: indie', 'shiver pop']",https://api.spotify.com/v1/artists/4yvcSjfu4PC0CYQyLy4wSq,4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,74,spotify:artist:4yvcSjfu4PC0CYQyLy4wSq
792,"{'href': None, 'total': 384612}","['brostep', 'edm', 'electro house']",https://api.spotify.com/v1/artists/5ttgIeUVka6FLyi00Uu5h8,5ttgIeUVka6FLyi00Uu5h8,Jauz,53,spotify:artist:5ttgIeUVka6FLyi00Uu5h8
793,"{'href': None, 'total': 281121}","['brostep', 'edm', 'electro house', 'electronic trap', 'mashup']",https://api.spotify.com/v1/artists/2FmzVitXZjIkFolH8HXd4j,2FmzVitXZjIkFolH8HXd4j,Flosstradamus,43,spotify:artist:2FmzVitXZjIkFolH8HXd4j
794,"{'href': None, 'total': 417833}","['brostep', 'edm', 'electro house', 'electronic trap']",https://api.spotify.com/v1/artists/5eIbEEQnDM8yuDVB0bimSP,5eIbEEQnDM8yuDVB0bimSP,RL Grime,60,spotify:artist:5eIbEEQnDM8yuDVB0bimSP
795,"{'href': None, 'total': 174969}","['brostep', 'edm', 'electro house', 'electronic trap']",https://api.spotify.com/v1/artists/7yPPzu5UdAK7yagQqjEZQm,7yPPzu5UdAK7yagQqjEZQm,Party Favor,51,spotify:artist:7yPPzu5UdAK7yagQqjEZQm
796,"{'href': None, 'total': 928498}","['edm', 'pop dance', 'uk dance']",https://api.spotify.com/v1/artists/7keGfmQR4X5w0two1xKZ7d,7keGfmQR4X5w0two1xKZ7d,Kungs,70,spotify:artist:7keGfmQR4X5w0two1xKZ7d
797,"{'href': None, 'total': 3694591}","['edm', 'electro house', 'pop dance']",https://api.spotify.com/v1/artists/77AiFEVeAVj2ORpC85QVJs,77AiFEVeAVj2ORpC85QVJs,Steve Aoki,71,spotify:artist:77AiFEVeAVj2ORpC85QVJs
798,"{'href': None, 'total': 308210}","['aussietronica', 'brostep', 'edm', 'electro house', 'electronic trap', 'escape room', 'vapor twitch']",https://api.spotify.com/v1/artists/4AA8eXtzqh5ykxtafLaPOi,4AA8eXtzqh5ykxtafLaPOi,What So Not,54,spotify:artist:4AA8eXtzqh5ykxtafLaPOi
799,"{'href': None, 'total': 2103079}","['edm', 'pop', 'pop dance']",https://api.spotify.com/v1/artists/7DMveApC7UnC2NPfPvlHSU,7DMveApC7UnC2NPfPvlHSU,Cheat Codes,66,spotify:artist:7DMveApC7UnC2NPfPvlHSU
800,"{'href': None, 'total': 127770}","['alternative dance', 'canadian electronic', 'dance-punk', 'electroclash', 'electronica', 'filter house', 'minimal techno', 'new rave']",https://api.spotify.com/v1/artists/5l9wiTZVfqQTfMDOt0HtwC,5l9wiTZVfqQTfMDOt0HtwC,Tiga,47,spotify:artist:5l9wiTZVfqQTfMDOt0HtwC
801,"{'href': None, 'total': 59901}","['bass house', 'electro house']",https://api.spotify.com/v1/artists/0BEYTctVmnYa5yStp4Jpab,0BEYTctVmnYa5yStp4Jpab,Destructo,40,spotify:artist:0BEYTctVmnYa5yStp4Jpab
802,"{'href': None, 'total': 161217}",['brazilian edm'],https://api.spotify.com/v1/artists/7bNqXqIrIfwJnipx7oGeU4,7bNqXqIrIfwJnipx7oGeU4,Sevenn,57,spotify:artist:7bNqXqIrIfwJnipx7oGeU4
803,"{'href': None, 'total': 1116631}","['brostep', 'edm', 'electro house', 'moombahton', 'pop dance', 'progressive electro house', 'slap house']",https://api.spotify.com/v1/artists/5R3Hr2cnCCjt220Jmt2xLf,5R3Hr2cnCCjt220Jmt2xLf,Dillon Francis,62,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf
804,"{'href': None, 'total': 5272720}","['atl hip hop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",https://api.spotify.com/v1/artists/13y7CgLHjMVRMDqxdx0Xdo,13y7CgLHjMVRMDqxdx0Xdo,Gucci Mane,76,spotify:artist:13y7CgLHjMVRMDqxdx0Xdo
805,"{'href': None, 'total': 1183975}","['swedish americana', 'swedish country']",https://api.spotify.com/v1/artists/21egYD1eInY6bGFcniCRT1,21egYD1eInY6bGFcniCRT1,First Aid Kit,61,spotify:artist:21egYD1eInY6bGFcniCRT1
806,"{'href': None, 'total': 135099}","['indie folk', 'new americana', 'roots rock', 'stomp and holler']",https://api.spotify.com/v1/artists/2oQpz9DEfhuSbuT8hjhTDK,2oQpz9DEfhuSbuT8hjhTDK,The New Basement Tapes,48,spotify:artist:2oQpz9DEfhuSbuT8hjhTDK
807,"{'href': None, 'total': 530449}","['austin americana', 'austindie', 'indie folk', 'new americana', 'seattle indie', 'stomp and holler']",https://api.spotify.com/v1/artists/1fZpYWNWdL5Z3wrDtISFUH,1fZpYWNWdL5Z3wrDtISFUH,Shakey Graves,58,spotify:artist:1fZpYWNWdL5Z3wrDtISFUH
808,"{'href': None, 'total': 57010}","['contemporary vocal jazz', 'jazz pop']",https://api.spotify.com/v1/artists/6WxegST7d2jCYjq7SR8Bds,6WxegST7d2jCYjq7SR8Bds,Kat Edmonson,44,spotify:artist:6WxegST7d2jCYjq7SR8Bds
809,"{'href': None, 'total': 384650}","['duluth indie', 'indie folk', 'jam band', 'new americana', 'progressive bluegrass', 'stomp and holler']",https://api.spotify.com/v1/artists/3GjVVVcFmUgEJEAAsbGkf4,3GjVVVcFmUgEJEAAsbGkf4,Trampled by Turtles,54,spotify:artist:3GjVVVcFmUgEJEAAsbGkf4
810,"{'href': None, 'total': 805597}","['art pop', 'chamber pop', 'indie rock', 'singer-songwriter', 'stomp and holler']",https://api.spotify.com/v1/artists/2kGBy2WHvF0VdZyqiVCkDT,2kGBy2WHvF0VdZyqiVCkDT,Father John Misty,71,spotify:artist:2kGBy2WHvF0VdZyqiVCkDT
811,"{'href': None, 'total': 35506}",['movie tunes'],https://api.spotify.com/v1/artists/5opRYqktzpMFqZ7jtnp7yy,5opRYqktzpMFqZ7jtnp7yy,Oscar Isaac,39,spotify:artist:5opRYqktzpMFqZ7jtnp7yy
812,"{'href': None, 'total': 1238841}","['australian indie folk', 'indie folk']",https://api.spotify.com/v1/artists/4tvKz56Tr39bkhcQUTO0Xr,4tvKz56Tr39bkhcQUTO0Xr,Angus & Julia Stone,65,spotify:artist:4tvKz56Tr39bkhcQUTO0Xr
813,"{'href': None, 'total': 594830}","['baroque pop', 'canadian indie', 'chamber pop', 'indie rock', 'modern folk rock', 'stomp and holler']",https://api.spotify.com/v1/artists/7ITd48RbLVpUfheE7B86o2,7ITd48RbLVpUfheE7B86o2,The Decemberists,53,spotify:artist:7ITd48RbLVpUfheE7B86o2
814,"{'href': None, 'total': 1714075}","['icelandic indie', 'icelandic rock', 'modern alternative rock']",https://api.spotify.com/v1/artists/7jdFEYD2LTYjfwxOdlVjmc,7jdFEYD2LTYjfwxOdlVjmc,KALEO,69,spotify:artist:7jdFEYD2LTYjfwxOdlVjmc
815,"{'href': None, 'total': 1338642}","['folk', 'singer-songwriter']",https://api.spotify.com/v1/artists/7x83XhcMbOTl1UdYsPTuZM,7x83XhcMbOTl1UdYsPTuZM,Tom Waits,58,spotify:artist:7x83XhcMbOTl1UdYsPTuZM
816,"{'href': None, 'total': 1630986}","['modern blues', 'neo soul', 'soul']",https://api.spotify.com/v1/artists/3qnGvpP8Yth1AqSBMqON5x,3qnGvpP8Yth1AqSBMqON5x,Leon Bridges,71,spotify:artist:3qnGvpP8Yth1AqSBMqON5x
817,"{'href': None, 'total': 829655}","['alternative americana', 'kentucky roots', 'nashville singer-songwriter', 'new americana', 'outlaw country']",https://api.spotify.com/v1/artists/3vDpQbGnzRbRVirXlfQagB,3vDpQbGnzRbRVirXlfQagB,Sturgill Simpson,64,spotify:artist:3vDpQbGnzRbRVirXlfQagB
818,"{'href': None, 'total': 219442}","['la indie', 'latinx alternative', 'psychedelic soul', 'tropical alternativo']",https://api.spotify.com/v1/artists/0LklyUMMUhpIjMgYHlV0hN,0LklyUMMUhpIjMgYHlV0hN,Chicano Batman,47,spotify:artist:0LklyUMMUhpIjMgYHlV0hN
819,"{'href': None, 'total': 812753}","['ccm', 'christian alternative rock', 'christian indie', 'christian music', 'folk-pop']",https://api.spotify.com/v1/artists/610EjgFatGvVPtib97jQ8G,610EjgFatGvVPtib97jQ8G,NEEDTOBREATHE,63,spotify:artist:610EjgFatGvVPtib97jQ8G
820,"{'href': None, 'total': 586321}","['deep underground hip hop', 'indie pop rap']",https://api.spotify.com/v1/artists/5ghnxpW47ojtLHHyTLdxdY,5ghnxpW47ojtLHHyTLdxdY,Witt Lowry,58,spotify:artist:5ghnxpW47ojtLHHyTLdxdY
821,"{'href': None, 'total': 98727}","['afropop', 'desert blues', 'griot', 'mbalax', 'musique peule', 'world']",https://api.spotify.com/v1/artists/49z6oAiD2RpyUf5yLJs7Nf,49z6oAiD2RpyUf5yLJs7Nf,Baaba Maal,45,spotify:artist:49z6oAiD2RpyUf5yLJs7Nf
822,"{'href': None, 'total': 4618160}","['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",https://api.spotify.com/v1/artists/4OBJLual30L7gRl5UkeRcT,4OBJLual30L7gRl5UkeRcT,T.I.,74,spotify:artist:4OBJLual30L7gRl5UkeRcT
823,"{'href': None, 'total': 16015919}","['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",https://api.spotify.com/v1/artists/1RyvyyTE3xzB2ZywiAwp0i,1RyvyyTE3xzB2ZywiAwp0i,Future,89,spotify:artist:1RyvyyTE3xzB2ZywiAwp0i
824,"{'href': None, 'total': 1054515}","['deep underground hip hop', 'indie pop rap', 'meme rap', 'pop rap', 'viral trap']",https://api.spotify.com/v1/artists/4qBgvVog0wzW75IQ48mU7v,4qBgvVog0wzW75IQ48mU7v,KYLE,61,spotify:artist:4qBgvVog0wzW75IQ48mU7v
825,"{'href': None, 'total': 10975474}","['hip hop', 'miami hip hop', 'pop rap', 'rap']",https://api.spotify.com/v1/artists/0QHgL1lAIqAw0HtD7YldmP,0QHgL1lAIqAw0HtD7YldmP,DJ Khaled,75,spotify:artist:0QHgL1lAIqAw0HtD7YldmP
826,"{'href': None, 'total': 10094635}","['atl hip hop', 'plugg', 'pluggnb', 'rage rap', 'rap']",https://api.spotify.com/v1/artists/699OTQXzgjhIYAHMy9RyPD,699OTQXzgjhIYAHMy9RyPD,Playboi Carti,87,spotify:artist:699OTQXzgjhIYAHMy9RyPD
827,"{'href': None, 'total': 10449216}","['latin pop', 'puerto rican pop']",https://api.spotify.com/v1/artists/4V8Sr092TqfHkfAA5fXXqG,4V8Sr092TqfHkfAA5fXXqG,Luis Fonsi,73,spotify:artist:4V8Sr092TqfHkfAA5fXXqG
828,"{'href': None, 'total': 8819866}","['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']",https://api.spotify.com/v1/artists/3nFkdlSjzX9mRTtwJOzDYB,3nFkdlSjzX9mRTtwJOzDYB,JAY-Z,83,spotify:artist:3nFkdlSjzX9mRTtwJOzDYB
829,"{'href': None, 'total': 2962628}","['dirty south rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",https://api.spotify.com/v1/artists/5OrB6Jhhrl9y2PK0pSV4VP,5OrB6Jhhrl9y2PK0pSV4VP,Young Money,62,spotify:artist:5OrB6Jhhrl9y2PK0pSV4VP
830,"{'href': None, 'total': 397}",[],https://api.spotify.com/v1/artists/4b0kYTpJ4hzQHctw6g81PP,4b0kYTpJ4hzQHctw6g81PP,3rddy Baby,13,spotify:artist:4b0kYTpJ4hzQHctw6g81PP
831,"{'href': None, 'total': 81444155}","['detroit hip hop', 'hip hop', 'rap']",https://api.spotify.com/v1/artists/7dGJo4pcD2V6oG8kP0tJRR,7dGJo4pcD2V6oG8kP0tJRR,Eminem,90,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR
832,"{'href': None, 'total': 13525694}","['east coast hip hop', 'hip hop', 'rap', 'trap']",https://api.spotify.com/v1/artists/13ubrt8QOOCPljQ2FL1Kca,13ubrt8QOOCPljQ2FL1Kca,A$AP Rocky,82,spotify:artist:13ubrt8QOOCPljQ2FL1Kca
833,"{'href': None, 'total': 11232958}","['g funk', 'gangster rap', 'hip hop', 'rap', 'west coast rap']",https://api.spotify.com/v1/artists/6DPYiyq5kWVQS4RGwxzPC7,6DPYiyq5kWVQS4RGwxzPC7,Dr. Dre,79,spotify:artist:6DPYiyq5kWVQS4RGwxzPC7
834,"{'href': None, 'total': 1547244}","['atl hip hop', 'rap', 'southern hip hop', 'trap']",https://api.spotify.com/v1/artists/0NWbwDZY1VkRqFafuQm6wk,0NWbwDZY1VkRqFafuQm6wk,Mike WiLL Made-It,67,spotify:artist:0NWbwDZY1VkRqFafuQm6wk
835,"{'href': None, 'total': 3422664}","['canadian hip hop', 'canadian trap', 'melodic rap', 'rap', 'trap']",https://api.spotify.com/v1/artists/7rkW85dBwwrJtlHRDkJDAC,7rkW85dBwwrJtlHRDkJDAC,NAV,72,spotify:artist:7rkW85dBwwrJtlHRDkJDAC
836,"{'href': None, 'total': 7211445}","['hip hop', 'rap']",https://api.spotify.com/v1/artists/0iEtIxbK0KxaSlF7G42ZOp,0iEtIxbK0KxaSlF7G42ZOp,Metro Boomin,88,spotify:artist:0iEtIxbK0KxaSlF7G42ZOp
837,"{'href': None, 'total': 3841}",['cincinnati rap'],https://api.spotify.com/v1/artists/0D0aEBjbMWtkIUrK5zfYKp,0D0aEBjbMWtkIUrK5zfYKp,Cook Laflare,22,spotify:artist:0D0aEBjbMWtkIUrK5zfYKp
838,"{'href': None, 'total': 5052457}","['hip hop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'trap soul']",https://api.spotify.com/v1/artists/7c0XG5cIJTrrAgEC3ULPiq,7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,89,spotify:artist:7c0XG5cIJTrrAgEC3ULPiq
839,"{'href': None, 'total': 834813}","['pop rap', 'trap', 'underground hip hop', 'viral trap', 'virginia hip hop']",https://api.spotify.com/v1/artists/5M0lbkGluOPXLeFjApw8r8,5M0lbkGluOPXLeFjApw8r8,DRAM,58,spotify:artist:5M0lbkGluOPXLeFjApw8r8
840,"{'href': None, 'total': 182074}","['indie poptimism', 'modern alternative rock']",https://api.spotify.com/v1/artists/5DK8eK7fjvRsziXzyr3sFA,5DK8eK7fjvRsziXzyr3sFA,Moon Taxi,48,spotify:artist:5DK8eK7fjvRsziXzyr3sFA
841,"{'href': None, 'total': 3707733}","['pop', 'pop dance', 'tropical house', 'uk dance']",https://api.spotify.com/v1/artists/1HBjj22wzbscIZ9sEb5dyf,1HBjj22wzbscIZ9sEb5dyf,Jonas Blue,73,spotify:artist:1HBjj22wzbscIZ9sEb5dyf
842,"{'href': None, 'total': 9771669}",['pop'],https://api.spotify.com/v1/artists/1Hsdzj7Dlq2I7tHP7501T4,1Hsdzj7Dlq2I7tHP7501T4,Niall Horan,76,spotify:artist:1Hsdzj7Dlq2I7tHP7501T4
843,"{'href': None, 'total': 381569}","['hands up', 'italo dance']",https://api.spotify.com/v1/artists/5nkYRuiIHg2xXHFC8bfosJ,5nkYRuiIHg2xXHFC8bfosJ,ItaloBrothers,60,spotify:artist:5nkYRuiIHg2xXHFC8bfosJ
844,"{'href': None, 'total': 731951}","['afrofuturism', 'lgbtq+ hip hop']",https://api.spotify.com/v1/artists/07EcmJpfAday8xGkslfanE,07EcmJpfAday8xGkslfanE,Kevin Abstract,54,spotify:artist:07EcmJpfAday8xGkslfanE
845,"{'href': None, 'total': 31814175}",['pop'],https://api.spotify.com/v1/artists/6jJ0s89eD6GaHleKKya26X,6jJ0s89eD6GaHleKKya26X,Katy Perry,84,spotify:artist:6jJ0s89eD6GaHleKKya26X
846,"{'href': None, 'total': 414533}","['indie pop rap', 'pop r&b']",https://api.spotify.com/v1/artists/3tQx1LPXbsYjE9VwN1Peaa,3tQx1LPXbsYjE9VwN1Peaa,Marc E. Bassy,57,spotify:artist:3tQx1LPXbsYjE9VwN1Peaa
847,"{'href': None, 'total': 5841491}","['complextro', 'edm', 'german techno', 'pop', 'pop dance']",https://api.spotify.com/v1/artists/2qxJFvFYMEDqd7ui6kSAcq,2qxJFvFYMEDqd7ui6kSAcq,Zedd,73,spotify:artist:2qxJFvFYMEDqd7ui6kSAcq
848,"{'href': None, 'total': 298346}",['social media pop'],https://api.spotify.com/v1/artists/5RQqbE8uh2NwotXk6wvYa6,5RQqbE8uh2NwotXk6wvYa6,Ricegum,29,spotify:artist:5RQqbE8uh2NwotXk6wvYa6
849,"{'href': None, 'total': 1112815}",['social media pop'],https://api.spotify.com/v1/artists/41hhOkoRcm7m4fE0g7t1sa,41hhOkoRcm7m4fE0g7t1sa,Jake Paul,38,spotify:artist:41hhOkoRcm7m4fE0g7t1sa
850,"{'href': None, 'total': 12108}",[],https://api.spotify.com/v1/artists/25kagzckzJpYBLrriujymL,25kagzckzJpYBLrriujymL,Rachelle Maust,12,spotify:artist:25kagzckzJpYBLrriujymL
851,"{'href': None, 'total': 1999609}","['alt z', 'dark pop', 'pop']",https://api.spotify.com/v1/artists/0uGk2czvcpWQA383Im6ajf,0uGk2czvcpWQA383Im6ajf,Maggie Lindemann,61,spotify:artist:0uGk2czvcpWQA383Im6ajf
852,"{'href': None, 'total': 1482578}","['motown', 'soul']",https://api.spotify.com/v1/artists/2iE18Oxc8YSumAU232n4rW,2iE18Oxc8YSumAU232n4rW,The Jackson 5,66,spotify:artist:2iE18Oxc8YSumAU232n4rW
853,"{'href': None, 'total': 589401}","['social media pop', 'teen pop']",https://api.spotify.com/v1/artists/6czdbISBoxGckbBX8F4m8L,6czdbISBoxGckbBX8F4m8L,Jacob Sartorius,35,spotify:artist:6czdbISBoxGckbBX8F4m8L
854,"{'href': None, 'total': 48059173}","['pop', 'post-teen pop']",https://api.spotify.com/v1/artists/0C8ZW7ezQVs4URX5aX7Kqx,0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,82,spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx
855,"{'href': None, 'total': 103382858}",['pop'],https://api.spotify.com/v1/artists/06HL4z0CvFAxyc27GXpf02,06HL4z0CvFAxyc27GXpf02,Taylor Swift,100,spotify:artist:06HL4z0CvFAxyc27GXpf02
856,"{'href': None, 'total': 1643988}","['classic soul', 'funk', 'quiet storm', 'soul']",https://api.spotify.com/v1/artists/1ThoqLcyIYvZn7iWbj8fsj,1ThoqLcyIYvZn7iWbj8fsj,Bill Withers,73,spotify:artist:1ThoqLcyIYvZn7iWbj8fsj
857,"{'href': None, 'total': 32246009}","['dance pop', 'pop']",https://api.spotify.com/v1/artists/4nDoRrQiYLoBzwC5BhVJzF,4nDoRrQiYLoBzwC5BhVJzF,Camila Cabello,79,spotify:artist:4nDoRrQiYLoBzwC5BhVJzF
858,"{'href': None, 'total': 53904}",['pop rock'],https://api.spotify.com/v1/artists/0gDg7FEsF4Y1jWddJJgcn4,0gDg7FEsF4Y1jWddJJgcn4,The Rembrandts,52,spotify:artist:0gDg7FEsF4Y1jWddJJgcn4
859,"{'href': None, 'total': 26985}",[],https://api.spotify.com/v1/artists/1POwuKLQ9xhMZzIYElNtWp,1POwuKLQ9xhMZzIYElNtWp,Will Butler,27,spotify:artist:1POwuKLQ9xhMZzIYElNtWp
860,"{'href': None, 'total': 279338}","['alternative rock', 'american post-punk', 'brooklyn indie', 'chamber pop', 'crank wave', 'denton tx indie', 'indie rock', 'lo-fi', 'neo-psychedelic', 'noise pop', 'noise rock']",https://api.spotify.com/v1/artists/23NIwARd4vPbxt3wwNnJ6k,23NIwARd4vPbxt3wwNnJ6k,Parquet Courts,48,spotify:artist:23NIwARd4vPbxt3wwNnJ6k
861,"{'href': None, 'total': 59927}","['british indie rock', 'indie rock']",https://api.spotify.com/v1/artists/3sVKVwY8TD445BiC6Q4B43,3sVKVwY8TD445BiC6Q4B43,Palma Violets,26,spotify:artist:3sVKVwY8TD445BiC6Q4B43
862,"{'href': None, 'total': 104718}","['indie garage rock', 'indie psych-pop']",https://api.spotify.com/v1/artists/7ia4FaCVsbXvhVwagCJk7l,7ia4FaCVsbXvhVwagCJk7l,The Orwells,40,spotify:artist:7ia4FaCVsbXvhVwagCJk7l
863,"{'href': None, 'total': 122297}","['canadian indie', 'canadian indie rock', 'indie rock', 'modern alternative rock', 'modern rock', 'noise pop', 'noise rock', 'vancouver indie', 'vancouver punk']",https://api.spotify.com/v1/artists/2WcCoPxAWFNSCvsFPrpf30,2WcCoPxAWFNSCvsFPrpf30,Japandroids,35,spotify:artist:2WcCoPxAWFNSCvsFPrpf30
864,"{'href': None, 'total': 60303}","['indie rock', 'lo-fi', 'new jersey indie']",https://api.spotify.com/v1/artists/5lJ4XQ2hlPlxACN7q3xKL1,5lJ4XQ2hlPlxACN7q3xKL1,Titus Andronicus,28,spotify:artist:5lJ4XQ2hlPlxACN7q3xKL1
865,"{'href': None, 'total': 10148}","['alternative emo', 'heartland rock', 'orgcore', 'philly indie']",https://api.spotify.com/v1/artists/7emzuJJA7yCSe3lFP0geRX,7emzuJJA7yCSe3lFP0geRX,Restorations,23,spotify:artist:7emzuJJA7yCSe3lFP0geRX
866,"{'href': None, 'total': 42216}","['long island punk', 'orgcore']",https://api.spotify.com/v1/artists/5H32ktDvTByY5e4zJpfFTa,5H32ktDvTByY5e4zJpfFTa,Iron Chic,37,spotify:artist:5H32ktDvTByY5e4zJpfFTa
867,"{'href': None, 'total': 26564}",['orgcore'],https://api.spotify.com/v1/artists/23gluE1Q1KOmXrpYz1ivTu,23gluE1Q1KOmXrpYz1ivTu,Direct Hit!,28,spotify:artist:23gluE1Q1KOmXrpYz1ivTu
868,"{'href': None, 'total': 3058486}","['deep euro house', 'deep house', 'edm', 'german dance', 'pop dance', 'tropical house']",https://api.spotify.com/v1/artists/3t5xRXzsuZmMDkQzgOX35S,3t5xRXzsuZmMDkQzgOX35S,Robin Schulz,76,spotify:artist:3t5xRXzsuZmMDkQzgOX35S
869,"{'href': None, 'total': 1266508}","['edm', 'german dance', 'pop dance', 'tropical house']",https://api.spotify.com/v1/artists/4bL2B6hmLlMWnUEZnorEtG,4bL2B6hmLlMWnUEZnorEtG,Felix Jaehn,73,spotify:artist:4bL2B6hmLlMWnUEZnorEtG
870,"{'href': None, 'total': 184041}","['chamber pop', 'stomp and holler']",https://api.spotify.com/v1/artists/79JJCxCCfJ8HufX6w8q2k4,79JJCxCCfJ8HufX6w8q2k4,Damien Jurado,49,spotify:artist:79JJCxCCfJ8HufX6w8q2k4
871,"{'href': None, 'total': 19879565}",['pop'],https://api.spotify.com/v1/artists/69GGBxA162lTqCwzJG5jLp,69GGBxA162lTqCwzJG5jLp,The Chainsmokers,79,spotify:artist:69GGBxA162lTqCwzJG5jLp
872,"{'href': None, 'total': 111224}",['australian pop'],https://api.spotify.com/v1/artists/1rw8ZTLnDHd74TWDDukjVi,1rw8ZTLnDHd74TWDDukjVi,Conrad Sewell,59,spotify:artist:1rw8ZTLnDHd74TWDDukjVi
873,"{'href': None, 'total': 103605}","['dutch house', 'edm', 'electro house', 'german techno', 'pop dance', 'progressive electro house', 'progressive house']",https://api.spotify.com/v1/artists/4xgFgBZ7CRtgtHcziClOwQ,4xgFgBZ7CRtgtHcziClOwQ,MOGUAI,54,spotify:artist:4xgFgBZ7CRtgtHcziClOwQ
